protein_name	eff_size	p_value	p_value_sex
FCGR3B	3.04242429470762	0.0791986057209843	0.892987877082757
FCN1	-3.51649313301775	0.0334854122998642	0.655733247526616
FCN2	1.27912933152519	0.526677647801562	0.77619142295454
FCN3	-1.35716421956235	0.0229882469071246	0.62709494018663
FCRL3	1.24149829127768	0.461497523940008	0.731847390000088
FER	-2.21759059622118	0.00254566586614422	0.497365309508385
FETUB	2.36675221484456	0.310180557254954	0.887624961918642
FGA.FGB.FGG	-1.1676225082357	0.821072359231201	0.775329402185669
FGA.FGB.FGG.1	3.03201987602937	0.444624398794951	0.747692910106629
FGF1	6.53003626219162	0.0230680828341204	0.853385445223771
FGF10	6.78240979811855	0.0041766789524459	0.56595908619332
FGF12	5.28208610552753	0.0729138163209582	0.819192881600727
FGF16	2.66626378883157	0.0309701196406508	0.713025762802169
FGF17	4.90823087404099	0.130790138408076	0.75427891861248
FGF18	16.6769454663271	0.000175652635170367	0.783603662910115
FGF19	1.42141233012861	0.125766509611611	0.841036695769064
FGF2	-0.432192001118925	0.393384025479702	0.742090558604698
FGF20	0.395431219800558	0.792026957819566	0.740099689999116
FGF23	-0.686000196514246	0.471392877347743	0.713754395147103
FGF4	2.51551873712142	0.208807128587482	0.779566382074815
FGF5	10.0630278734779	0.00164540839475711	0.62906956096409
FGF6	2.53908828074125	0.110944590458929	0.872373607898148
FGF7	3.60516108486767	0.162078808348	0.760485004769464
FGF8	-0.269129274697337	0.885642144476053	0.753363913264861
FGF8.1	3.19050863551379	0.0528689576598444	0.804639719593471
FGF9	10.5733378229006	0.00297672423549444	0.887252301054593
FGFR1	14.8704160685501	0.000464660854027496	0.769232119070248
FGFR2	1.23538350912897	0.368595467261421	0.688852882884585
FGFR3	9.99471470637907	0.00469806322286766	0.668425481772826
FGFR4	2.17631353313928	0.0876768498130545	0.732867198386035
FGG	6.14987505707237	0.123811638224518	0.731163310223355
FGR	-0.705532131373516	0.508246460437928	0.728197196537834
FIGF	7.31579196218168	0.00270874910690976	0.849481523175903
FLRT1	9.74729808808651	0.00200706499307481	0.768229235526335
FLRT2	2.04241255948663	0.108202300292936	0.591971806525809
FLRT3	-3.6112358601809	0.0590538571732996	0.841975355779923
FLT3	2.25418256287252	0.100514274964545	0.794513687897777
FLT3LG	11.4017090468802	0.000321855663176215	0.387123331030897
FLT4	-2.72564337629446	0.279709358442919	0.807213342964908
FN1	-3.602042951576	0.00250082058976484	0.817737659995048
FN1.1	-8.05925283550896	0.00049591228895398	0.946608454655603
FN1.2	-4.16614988528908	0.000488169507377095	0.990004471334719
FOLH1	-1.20389035261528	0.134571018359931	0.706244154541988
FRZB	8.11364177442034	0.0057520040866306	0.472213322992471
FST	16.2805155741898	1.93383310945691e-05	0.47717058683764
FSTL1	17.7402254416367	0.000374043902807126	0.702519771964642
FSTL3	17.7663082596297	2.38123976366204e-05	0.517246573508401
FTCD	-1.55668606118379	0.00820479158352561	0.811582673254659
FTH1.FTL	3.26164534211003	3.3938198690592e-05	0.109712579297468
FUT3	-1.78664326275197	0.246142219514084	0.622703341340292
FUT5	5.78894669054351	0.00012525760862593	0.447384619160391
FYN	-2.02728798073653	0.00761802118141038	0.621410155546916
GAPDH	1.40976313911496	0.0196799082649083	0.663538696717167
GAS1	5.0429942481461	0.0795274960208494	0.68294698619684
GCG	0.39172379746757	0.729127943070496	0.742944077288038
GCKR	11.4858708024886	0.0038274172883469	0.326275697595197
GDF11	2.91140071866695	0.276526523482442	0.73191690182064
GDF11.MSTN	-13.0665107450569	4.42674210050064e-05	0.460177829595208
GDF15	35.4290172616445	0.000886317508110356	0.509511593153607
GDF2	-1.36337759666899	0.482670959243453	0.625846470279205
GDF5	0.953106906711156	0.718492804682071	0.752651544196717
GDF9	7.46192027831154	0.0070633884482329	0.520465675814562
GDI2	3.29643655120466	0.0406419810149905	0.687323475096738
GDNF	3.58639977987261	0.115954616941415	0.655245895006537
GFAP	0.882429028403753	0.529993995691992	0.713341656620895
GFRA1	7.55316585336521	0.00176770835461105	0.559643337429275
GFRA2	2.61182099678497	0.300243133248982	0.706877454642686
GFRA3	5.26960938489878	0.0813063563426685	0.547426105977693
GH1	2.23637236823542	0.127721660808105	0.870686412946111
GHR	-1.89414764226929	0.189356292825263	0.620250891013969
GHRL	-7.22494716010786	0.00052947158787773	0.175068963660435
GNLY	4.52428905212781	0.00579716545903999	0.652806774860119
GNS	-3.42546866553513	0.0399223921047316	0.965076350992332
GOT1	0.800422234851691	0.645612052992696	0.798694030920951
GP1BA	-2.79513772740557	0.330295064151782	0.734740446124617
GP6	1.07763934744657	0.326820207014262	0.769511400929297
GPC2	0.93017450600276	0.594766327375264	0.786470770622962
GPC3	-2.92995595848987	0.117979724874777	0.568090978997731
GPC5	0.0330654543634412	0.985198371287996	0.760648343111011
GPC6	10.5157225121062	0.00993401488161195	0.659510778620649
GPD1	-2.42381163385604	0.0327294321787948	0.581736765077484
GPI	-1.4243951045088	0.288762897891121	0.625487719329461
GPNMB	0.64487679005041	0.782496073286977	0.741743980775054
GPT	-2.3489467268059	0.306753927333017	0.69539908732943
GRAP2	5.93599267623896	0.0239687133554504	0.675632661226581
GRB2	-2.36147133121818	0.0104980455800368	0.535386395175225
GREM1	-0.0156203919133333	0.986198195389976	0.75458729077071
GRN	9.11564354092941	0.00926248116390111	0.728709632955702
GRP	5.97527801139645	0.0392634465896386	0.909998902562658
GSK3A.GSK3B	-0.158862178812899	0.847558757370646	0.744217015977252
GSN	3.83154660691549	0.225892000114486	0.709145055650125
GSTA3	0.118315147425818	0.894353338190071	0.753548253111548
GSTP1	1.40304538929647	0.418906556373749	0.803391803346981
GZMA	6.15922579168022	0.0046690135101413	0.857250374692265
GZMB	10.8689095437841	1.40177315694657e-05	0.576407276395315
GZMH	5.08837623764912	0.0427491824009431	0.868927309900526
H2AFZ	4.57088446907549	0.00342676107603672	0.460426599475792
HAAO	-1.11291754661842	0.299299192344271	0.806220135854694
HAMP	1.24343718546961	0.00180923104519206	0.290618979318761
HAPLN1	-0.517017219875101	0.758146041782032	0.767536656906115
HAT1	5.03972344278583	0.0030804004526278	0.473939619560821
HAVCR2	7.00403328566769	0.000510262160467777	0.524811461646853
HBA1.HBB	2.87937913881688	0.00433582748620918	0.383765196483643
HBEGF	5.93660758563301	0.080154356791945	0.668368560694956
HCK	3.72539235036466	0.186832650100855	0.706941892831165
HDAC8	5.55318482801447	0.0942634227270434	0.887338678554273
HDGFRP2	36.5195602797525	1.63297098712627e-05	0.747428639603107
HFE2	2.20681089095973	0.432474596539685	0.827042723394939
HGF	11.7340793532042	7.53518013985415e-06	0.492409513825441
HGFAC	-0.757100929548703	0.47709802193589	0.862565602570303
HHLA2	0.458501271287011	0.701428742669127	0.734425488496128
HIBADH	12.3483034771658	3.83974042743027e-05	0.739265440325278
HIF1A	9.81824399702777	0.00330028050126063	0.381429138509414
HINT1	6.55415171672036	0.00249643015414619	0.484507773655154
HIPK3	1.97580002647234	0.212296728267913	0.735709912974075
HIST1H1C	7.45550755779638	8.21008338634748e-05	0.587291687877497
HIST1H3A	-0.687486258484468	0.63080937275173	0.746242550966933
HIST2H2BE	3.71177189261017	0.0269115319239263	0.564771806733787
HIST3H2A	6.09712831616118	0.0169099794149697	0.8042258565757
HK1	5.39789469456029	0.0255135159825358	0.686662578094535
HK2	14.775012204906	1.3222346222679e-05	0.841856206798948
HMGB1	6.70057089447347	0.00341100097412474	0.748657907119853
HMGCR	-1.09356935324101	0.502761158037214	0.771917824698506
HMGN1	4.00786817195966	0.0419045125450659	0.747462103856604
HMOX2	8.14838519316378	0.00231101215312518	0.937314162006546
HNRNPA2B1	10.7058251670102	8.5800310461729e-05	0.339731056871155
HNRNPAB	1.90337624878324	0.189973313509273	0.753624088216052
HNRNPK	-0.339334758787045	0.835880696291931	0.744032879022358
HP	1.44493240177898	0.15523401149689	0.820807656283272
HPGD	12.1905151662769	0.0106019502098419	0.877632490318365
HPX	0.500004602448787	0.606717887358474	0.766781103291268
HRG	3.53833378982916	0.0554942977967939	0.70334638310083
HS6ST1	5.30052227612929	0.129827251243495	0.793878624455624
HSD17B1	18.8573719190406	0.000127541023505086	0.18202772657695
HSD17B10	-0.332119874372612	0.651426470138193	0.762186100145662
HSP90AA1.HSP90AB1	-0.137547472527488	0.903619070061094	0.746594669149017
HSP90AB1	0.182112589333697	0.900779930251109	0.759215934201681
HSPA1A	6.36329471554536	0.0146833895431634	0.740282586040091
HSPA8	-1.22928403182903	0.610264448423478	0.714449703481545
HSPB1	0.361896533337198	0.619124576224621	0.778107917189085
HSPD1	-2.71012196277589	0.00204659961158668	0.69594539516646
HTRA2	-1.7371077911701	0.44302498675318	0.727059289865335
Human.virus	-0.221671417465416	0.852065966253031	0.745589611291889
Human.virus.1	-1.11663112680469	0.511631183974294	0.753615876957396
Human.virus.2	5.88523268827444	0.0158139209740274	0.9022522273602
Human.virus.3	6.33633803771616	0.00282355882967873	0.463184874134613
IBSP	1.7493785898798	0.127530971126076	0.588637362846206
ICAM1	0.365302049256675	0.764773318263517	0.761965640754078
ICAM2	-3.75549644767289	0.164388163499704	0.673444326204311
ICAM3	2.74130541219055	0.316194753025828	0.735567124382506
ICAM5	1.96955633733386	0.350316197002844	0.827195172876131
ICOS	8.17656841741773	0.0211309849194422	0.919064462762254
ICOSLG	1.57356030590356	0.338271491721712	0.809027549080759
IDE	3.06244320700978	0.0644268855839358	0.760206991391877
IDS	-4.16625656086046	0.0398841784039342	0.657963669195492
IDUA	0.378710673686369	0.828272607516102	0.77348580941931
IFNA10	-0.472469744340527	0.758234938911284	0.797185346952351
IFNA2	10.9499890823709	1.18628881025788e-05	0.875116244329828
IFNA7	8.22220153461257	0.00362712480013354	0.757791850944067
IFNAR1	-4.66827055933612	0.00451067758454608	0.84370044431333
IFNB1	2.46473353010627	0.217055314820813	0.674499339685647
IFNG	-1.54747156578237	0.301645990930001	0.728406105261037
IFNGR1	-4.50591641924195	0.0157423796377217	0.664913183614457
IFNGR2	1.07335089254877	0.651732595278658	0.753518776928803
IFNL1	5.09084396778616	0.0306782741890826	0.748329401082456
IFNL2	3.64074356778884	0.0651602048938498	0.805307663953996
IGF1	-1.69714593225543	0.43235322173873	0.591819250844417
IGF1R	4.87036296098843	0.0973594090352012	0.534791435535464
IGF2R	4.52198040678917	0.17791965800495	0.699996363828468
IGFBP1	0.142342554278018	0.878102680086763	0.770646519206902
IGFBP2	6.29421165090467	9.85744778737777e-05	0.723266993709581
IGFBP3	-8.48045864437649	0.00496923410175081	0.129157644819963
IGFBP4	0.159645133362237	0.963638549192193	0.754917399900913
IGFBP5	-18.8011528453627	0.000263057578944989	0.328682971198966
IGFBP6	12.8103928539824	0.000211188077327211	0.121210012149467
IGFBP7	5.62565587295643	0.0953297607116501	0.616253280174855
IGHA1.IGHA2	7.21857371079132	9.82308845650838e-05	0.237662593513665
IGHD..IGK..IGL.	-0.96805196701063	0.0128470486051724	0.993818012596632
IGHE.IGK..IGL.	-0.170236924329375	0.663565533392361	0.773228025581227
IGHG1.IGHG2.IGHG3.IGHG4.IGK..IGL.	-3.41315327374687	0.344222972481649	0.957740727226421
IGHM.IGJ.IGK..IGL.	-1.5678830458546	0.0774847312556091	0.442387555779767
IL10	-0.872080493237588	0.557853546253228	0.811456689479809
IL10RA	17.212052091295	0.000256346425067151	0.801455680090381
IL10RB	3.51278223246304	0.2937018077411	0.84728642721769
IL11	8.2522903789373	0.00672356087785428	0.937372450542422
IL12A.IL12B	1.7852058635797	0.264079385482493	0.723102024259117
IL12B.IL23A	-1.16646563931654	0.328056494657468	0.680309131672374
IL12RB1	-1.69363844566706	0.120620837036869	0.925931968887175
IL12RB2	7.62260866354188	0.00758718270480332	0.655775241084669
IL13	14.1157473415523	0.000550154799991424	0.765889893297186
IL13RA1	2.56249215368174	0.332728941331236	0.788715636189963
IL15RA	4.09310585298332	0.0783968247612427	0.57668888970612
IL16	16.5926779343771	0.00178683112461079	0.874026590374284
IL17A	6.38441619529213	0.0245030976775562	0.766512530620779
IL17B	10.8531762659187	0.0010288431928769	0.755852278455928
IL17D	0.689450591722429	0.640497380673719	0.72990186916974
IL17F	11.2975372215783	0.000301281308022897	0.540849552950716
IL17RA	-0.719696559681632	0.667338385968555	0.735252856386256
IL17RB	3.30555944570132	0.0681273171438194	0.518605990760863
IL17RC	3.72468450207373	0.109853574600845	0.654495101790167
IL17RD	7.31503467333261	0.0234699402801113	0.740829738420044
IL18BP	11.0007338525147	7.18581393117286e-06	0.30101300394882
IL18R1	5.12007918340041	0.0334529842481119	0.559715591755174
IL18RAP	15.4337763579389	0.000762479932294094	0.848450589941011
IL19	-9.99046483221015	0.0012648553940379	0.612825585657757
IL1A	2.47378107542225	0.184216118280695	0.825168700843909
IL1B	7.7753272699605	0.000298370499046927	0.500035768077965
IL1R1	-3.58412441267237	0.137340082759825	0.778143614623228
IL1R2	-4.52730435306372	0.073798159243616	0.86364898366101
IL1RAP	-2.69510817098315	0.106046818587485	0.628924614241123
IL1RAPL2	-2.25881316192853	0.0658893352199351	0.683868996312449
IL1RL1	-1.68594080535409	0.210581202504516	0.906289022436729
IL1RL2	3.77952947571408	0.280842232576978	0.953192025481507
IL1RN	5.79623113314406	0.0163909432656102	0.810758329775074
IL2	-2.50625963624208	0.0700363937908492	0.651670950701006
IL20	-2.10656734722891	0.182904598589105	0.824932262486216
IL20RA	2.88878994187333	0.33214227024981	0.808866938181273
IL22	4.65882499103421	0.00781211497344724	0.749582551892562
IL22RA1	5.53668686785281	0.0362517181945918	0.667695626855864
IL22RA2	-6.08944686370503	0.000977854425854666	0.441973938132129
IL23R	3.67779471617108	0.054808387168166	0.692847107808817
IL24	-0.0269538062255157	0.985308129076812	0.757784780434399
IL25	0.0771915652913572	0.957347292936773	0.75189084051214
IL27.EBI3	10.2221962562651	0.0127249487035542	0.862333481137011
IL27RA	0.389027074059159	0.849086779872132	0.755088557295606
IL2RA	-1.46807793295368	0.13194731557346	0.789051856120312
IL2RG	1.4755473663496	0.198946731459001	0.737644384631865
IL3	14.1258790368328	0.000569344175252896	0.396103638581129
IL34	0.665110974584582	0.778658428105722	0.759095808980319
IL36A	0.685139562894454	0.464008685787499	0.799141501888408
IL36B	2.99416032720816	0.271756518886851	0.85229674887892
IL37	-2.66589432384498	0.324816407342636	0.745319999020011
IL3RA	1.02011050750416	0.427292977502671	0.76078224474688
IL4	6.83418521682622	0.0353622263145796	0.785259831682703
IL4R	0.689072076399716	0.637657439267455	0.713588446707785
IL5	-0.175306845360426	0.907525692048067	0.763874820125635
IL5RA	1.78300389766671	0.24534062007497	0.710862024586894
IL6	0.56677310132251	0.684441975051413	0.772704486706995
IL6R	1.14376096623221	0.592201751988071	0.739110924391895
IL6ST	3.13670790147265	0.42175745605529	0.73520151339045
IL7	4.99354702806947	0.0585597832898206	0.681334568773911
IL7R	4.97498420923941	0.0674925037745299	0.629001444442764
IL9	5.54425674529881	0.0141526759815314	0.743606391702475
IMPDH1	2.7077337018597	0.0711111008241777	0.795995457129695
IMPDH2	4.99294051099557	0.0926023671242436	0.830365057003921
ING1	1.60302127760759	0.127168315895738	0.805069134182756
INHBA	-3.05745195150924	0.131178918535151	0.449291338924323
INHBA.INHBB	-3.27839689008258	0.0445650587663022	0.57458927727146
INS	0.635122122569041	0.651318752906034	0.721893524363849
INSR	3.97152038186815	0.0449426038341449	0.535727512889805
IRF1	-2.06822075027609	0.07632846254776	0.862028530471882
ISG15	0.611651250739226	0.619673734427066	0.783888812716978
ISLR2	-4.10852902332221	0.123306182156443	0.740473985978877
ITGA1.ITGB1	-2.46395553464041	0.0921157204436887	0.636074450245084
ITGA2B.ITGB3	0.970993804814439	0.456196961234372	0.783891058728423
ITGAV.ITGB5	23.2133605961685	6.34396144982064e-05	0.474346613210095
ITIH4	1.26526623245004	0.400579860850528	0.683620359293657
JAG1	7.24418512388584	0.104732968136438	0.676942183386666
JAG2	2.78993193103592	0.103310979518283	0.756873781046773
JAK2	-7.43312671139796	0.0288126971810014	0.978139557674764
JAM2	29.1748685197242	2.40284414690011e-05	0.562783857125872
JAM3	5.5674142135104	0.00247817251314288	0.683402796139966
JUN	10.7112593662276	0.00380911681871275	0.331922707897542
KAT6A	8.08220668040432	0.0119158391456868	0.592556588957117
KDR	-10.3529147162041	0.00216352439249771	0.64680195143808
KEAP1	-3.49090336894674	0.00343313228902147	0.585535162213669
KIF23	-0.150793445282156	0.892375471020273	0.752784672196364
KIR2DL4	5.29419768949101	0.00230688435160319	0.761794138204831
KIR3DL2	0.474140937623995	0.622334688299516	0.749848745195403
KIR3DS1	4.25672076842843	0.0576746671334869	0.744725656923569
KIRREL3	27.8369503678563	5.7126476526507e-05	0.786177860726107
KIT	-7.7890209932633	0.000227860698039754	0.527178395833626
KLK11	-4.51474998788763	0.00903721286174567	0.739664902635309
KLK12	2.58835524018718	0.0704250677813557	0.828709371288841
KLK13	1.36537987639342	0.61566847147024	0.728627612546665
KLK14	1.9990852318821	0.253407600673804	0.812577228603478
KLK3	0.821453634128766	0.295723532084721	0.284239144191019
KLK4	5.32764331621798	0.0280432357101695	0.777374577236509
KLK5	-0.411363037139058	0.744867194713146	0.774787277649529
KLK6	3.20062517202513	0.131179428888737	0.756089578104415
KLK7	-5.29534022969638	0.00483517711397129	0.703912784388737
KLK8	-17.3040565353204	1.19746125151962e-05	0.641261842683199
KLKB1	-8.43683287662443	0.00704177847229294	0.297120219349626
KLRF1	7.06512767532695	0.0195573295413987	0.585889992581371
KLRK1	3.61017155899125	0.10918511491772	0.733574264346931
KNG1	3.47032148263707	0.142740535692343	0.856216319098511
KPNA2	-3.71252785997703	0.120181893796714	0.662279962649505
KPNB1	-3.18902687597719	0.00229626884124833	0.428010696325333
KRAS	11.3061082747541	0.000148797480539701	0.923870992208505
KREMEN2	2.93372429754562	0.11811957212683	0.75378716392799
KRT18	2.6129742792281	0.183941790161065	0.849480570629833
KYNU	1.22371238885973	0.507737889654195	0.67909678280981
L1CAM	-0.0620670521464932	0.978766734534285	0.753606674179358
LAG3	0.567241963725717	0.702986823418681	0.738305770582299
LAMA1.LAMB1..LAMC1	14.9964138512259	9.15818624181397e-06	0.362824438780572
LAYN	13.8756608129628	0.000170821469968092	0.923519234856735
LBP	0.783905649509737	0.817406143840614	0.7359569393906
LCK	0.172430498203397	0.911579229043458	0.758284168438725
LCMT1	5.85306892192652	0.125462884880206	0.64077381938308
LCN2	5.26116294998478	0.00151180364958991	0.31956741004383
LCORL	10.023782853909	0.00137638503283568	0.772729912184982
LDHB	3.3202600373774	0.131020377939978	0.866348171197059
LDLR	1.85537685128398	0.293397113689066	0.853582396669253
LEP	0.284585540234847	0.704909867966984	0.921096951257714
LEPR	-0.250191454777993	0.784477072794734	0.774063806440389
LGALS2	4.57082016989032	0.0470214444577048	0.965390658131993
LGALS3	3.38888992692495	0.279069038169907	0.87961800629743
LGALS3BP	-0.1246655477731	0.939936882657659	0.747766369499754
LGALS4	17.5730271655449	7.36121890785602e-05	0.430999919921085
LGALS7	5.38011421133004	0.0391987170521996	0.920577171114264
LGALS8	5.72974212324847	0.0299536574113851	0.962094822721887
LGALS9	5.32222219022377	0.0255635650316695	0.761272789715301
LGMN	1.06738133600378	0.730111719902991	0.756484642058853
LIFR	2.06488770523081	0.406291142142582	0.712864718929899
LILRB1	2.43838341463998	0.159590815930802	0.787912524114406
LILRB2	9.60297457386042	0.000386550232893479	0.813076623563547
LIN7B	0.876732578716562	0.684580302093629	0.754002354121212
LMAN2	-2.21313393808265	0.344328846607894	0.68964747549661
LMNB1	12.0288944845624	0.00154251119114841	0.656853921986252
LPO	-4.92865225992541	0.00187749103578005	0.737389112556474
LRIG3	-7.37041569965231	0.00958407176084897	0.888390746600619
LRP1	-5.38341555669029	0.00214045154762546	0.588060371409142
LRP1B	9.39144536174463	0.00201700369606796	0.82406943854972
LRP8	-2.96996419172009	0.237507036090687	0.594816261176694
LRPAP1	19.5997567434683	1.06674639356997e-05	0.106755685661338
LRRK2	6.32269467417667	0.10622829483598	0.92828291964993
LRRTM1	0.124890860615319	0.879910865678125	0.74943108330423
LRRTM3	4.31746281653687	0.0604257939190416	0.740782358184093
LSAMP	2.82431665215968	0.366375855073543	0.937934223605518
LTA	6.90301828475529	0.0311652801261007	0.572549062970693
LTA.LTB	-9.15675731718072	0.000135777258747601	0.488774596276533
LTA.LTB.1	-0.44234528583259	0.731981400654588	0.763609638719856
LTA4H	-6.52757099681506	3.63937327949287e-05	0.437038677692606
LTBP4	43.3686771966397	1.58272519605761e-05	0.894708736294618
LTBR	1.07815251674185	0.493772110232095	0.765072719714114
LTF	-0.0436015427749544	0.976367196590857	0.757905869186203
LUM	36.2172151588376	7.63266823319243e-06	0.541761646912435
LY86	10.0740577356029	0.024062818088385	0.918642198743938
LY9	-6.36390824280632	0.000262153715501365	0.909217670929212
LYN	-2.58906217087776	0.00440192725367104	0.603573588418355
LYN.1	-2.0021690152111	0.00897541974084136	0.592456996757684
LYPD3	-1.80519717339152	0.363994151359403	0.730564753880038
LYVE1	1.3191892361419	0.574456135054939	0.786786658117047
LYZ	2.24858670937844	0.47347879937038	0.66906793536392
MAP2K1	16.1286512205998	0.00153742615348705	0.891161381324195
MAP2K2	10.0194782416696	6.88282849626855e-05	0.404242828248156
MAP2K3	1.74235496653106	0.310860516138345	0.728622875195831
MAP2K4	0.316066100490811	0.847138205384806	0.748059416005194
MAP3K7.TAB1	-1.15389457052239	0.517232955612722	0.685997968896684
MAPK1	1.74529391822413	0.0650548329953184	0.734351932874567
MAPK11	0.483774769928945	0.679337123524448	0.751784546119903
MAPK12	0.0116845241149614	0.994624082415106	0.756489198011496
MAPK13	6.29958820773581	0.0154032145519601	0.965075918538452
MAPK14	-0.276934544890409	0.809819555256119	0.731773935637298
MAPK3	0.602442610907936	0.558960309728439	0.781177670595864
MAPK8	0.46761842827602	0.673044554758727	0.768777180247574
MAPK9	-3.64689668589902	0.0497041244530187	0.963803462129799
MAPKAPK2	0.142078820437879	0.849293416454332	0.76006962723047
MAPKAPK3	0.742081369043527	0.532429764859732	0.773775609258169
MAPKAPK5	0.879358042915393	0.48386813960708	0.8065905976795
MAPT	4.66945387473414	0.00517814147463968	0.514382098327291
MASP1	-2.67437139911181	0.316500825915094	0.730295768892669
MATK	9.44698200321527	0.00501244323440745	0.795292078398573
MATN2	7.75392768489108	0.025078293367345	0.831508727722798
MATN3	8.9115739332998	0.0127039130490825	0.55632551372781
MB	0.906850924159852	0.651503117769793	0.643246955283848
MBD4	13.2223245783636	0.000175074816628419	0.657513666742231
MBL2	-1.34922506933133	0.213961500742752	0.833198750514326
MCL1	8.99743775041951	0.00625412005209661	0.732971093692852
MDH1	2.45354910834523	0.164468495737889	0.755470582399321
MDK	13.6561843385567	5.66058525709428e-06	0.737392823472166
MDM2	7.04592621920721	0.0174673972350401	0.978777119062588
MED1	-7.55251075939241	0.0147645310714172	0.953044898885755
MEPE	8.12674563993741	0.00110358225589199	0.592152534843029
MET	2.24713239820427	0.473561544284827	0.772686436557713
METAP1	-0.247623649075583	0.721490621379821	0.738500885031542
METAP2	-0.248605678442487	0.759562609809822	0.754199881953546
MFGE8	0.461259081101628	0.701587927999103	0.740005413040369
MFRP	7.08913591517767	0.00308362730304988	0.588311889834653
MIA	-3.49805016334482	0.176653740070504	0.835237721285301
MICA	-0.329910990685172	0.68225853170365	0.753508688000485
MICB	0.935141739533864	0.404639170353321	0.818060875468363
MIF	0.835576783549537	0.678261580536717	0.740593206734425
MMEL1	4.79019046552812	0.0904453911379078	0.649402093318034
MMP1	4.3567977640428	0.000395938138302031	0.53780428316883
MMP10	-2.01121301816799	0.0547377870456657	0.830376827728025
MMP12	13.6533200314423	1.56114462185692e-05	0.401115854210136
MMP13	-0.406373787162529	0.790967791283698	0.757350370454609
MMP14	-1.63110377178429	0.154156423649994	0.730371449357346
MMP16	-1.39056458961962	0.132637829323373	0.973862402268269
MMP17	2.38450623839471	0.33484265795754	0.728360644643556
MMP2	0.191830439159989	0.946969150417933	0.749087137336459
MMP3	-2.20542423843689	1.79513843358969e-05	0.513361618128495
MMP7	2.08782980982365	0.071023701505487	0.724984315121795
MMP8	-4.09804877845451	0.00206833815682712	0.707731953577631
MMP9	4.37127485945393	0.00024170868163416	0.547993068141427
MPL	3.87642539150616	0.163906008127465	0.770129220847604
MPO	0.121949841044972	0.935768794596512	0.75222823494525
MRC1	11.3621999385249	0.000211870593044295	0.777533740672817
MRC2	-0.280401227535681	0.923529760249689	0.75224773196016
MSLN	5.98877791279064	0.0188337050542469	0.667426476932198
MSN	-3.13440576539335	0.02325727575817	0.502501839054545
MSR1	10.9498603117831	0.00130103320980964	0.377348661881982
MST1	0.0123311389218823	0.988584050417639	0.753662657297529
MST1R	2.36693518375248	0.339512595006524	0.764915135121514
MSTN	-7.012103785973	0.000646450400236076	0.513934129556929
MUC1	-0.0159505255589848	0.991398393589284	0.755691067685314
MYBPC1	-0.11929978187892	0.888544898277901	0.77844305485118
MYC	3.67535162056628	0.0725087372173675	0.766464679920709
N6AMT1	-0.201880347434512	0.882526519546826	0.746123796675802
NAAA	1.71795332808758	0.131965747098842	0.720941703410983
NACA	0.176140023944716	0.871333542998996	0.772311343157515
NAGK	6.34512688933973	0.0107091111954904	0.854319566955388
NAMPT	-3.08024323979688	0.017886613200054	0.544405837483646
NANOG	2.82061622971584	0.206672920018838	0.733814304401638
NAPA	0.812691429555396	0.418223033523971	0.739875409659583
NBL1	0.722981150269167	0.505301583220234	0.75378753605448
NCAM1	-3.35592747938882	0.301266542904763	0.87413871569991
NCK1	1.0992551034677	0.437433599129714	0.711029758283322
NCR1	1.4992078092135	0.395950279074122	0.659959754578091
NCR2	20.6331488138609	3.97654735969301e-05	0.877499042923175
NCR3	6.96183137301471	0.0236766433258411	0.686842200731769
NEGR1	8.82062023744749	0.00818032578934864	0.812874115417209
NGF	-0.885509618935367	0.243950963241871	0.76868459115578
NID1	-0.746611339803424	0.714124026166175	0.812878534658633
NID2	2.41225387920836	0.381080434677328	0.677845511164955
NLGN4X	14.913344843261	2.4587424597547e-05	0.77130562821298
NME1	-0.0769263907026587	0.965974363915411	0.751736384033935
NME2	-1.85241474317612	0.0284882878529122	0.610071621919565
NMT1	1.11760108866797	0.31915973332199	0.79127978359777
NOG	-0.58720547271506	0.699147022720919	0.745178724935842
NOTCH1	-8.79536064736455	0.0525163953014327	0.744741683961205
NOTCH2	-0.319223371697343	0.798427357165833	0.755104250554215
NOTCH3	12.3125936910348	5.61725230740798e-05	0.974774867537967
NOV	1.92315895901066	0.549691025719856	0.792795128507192
NPPA	6.40861513031084	0.00267824453829392	0.899738874794037
NPPB	10.3980905923447	0.000561586652855904	0.98356814532242
NPPB.1	5.42759418315369	9.282486927235e-06	0.498424353359842
NR1D1	19.5919884336503	2.76278041729331e-05	0.304085186498479
NR3C1	2.66077484271179	0.119760326280801	0.818246476930916
NRCAM	-6.03014435306062	0.0140517281690601	0.614827092944944
NRG1	3.31189906799152	0.143935053092902	0.776346522452711
NRG4	3.8602126432857	0.18759059389323	0.619777964722327
NRP1	-10.2618238635867	0.00405555309919436	0.913403898840818
NRXN1	-0.221499843477997	0.927049145411234	0.748269879516358
NRXN3	12.3576788615465	0.000492385511031733	0.984511426521543
NSFL1C	-2.01955868711537	0.0122482257984072	0.817757457136395
NTF3	-3.35142971714692	0.048400753063341	0.854636177287016
NTF4	2.04867329068042	0.323353159596492	0.741756381134233
NTN1	4.3772098745224	0.0112176130385931	0.603524558067526
NTN4	-0.995181447857476	0.611763381840528	0.718351273720294
NTRK1	2.76743225585253	0.0891013674892428	0.777852385410169
NTRK2	1.21926895125929	0.663161150107892	0.789655656561733
